gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_power,s0_power_err,rungs_used,min_snr_over_rungs,status,note
0,0.004,lecroy_ws3104z,raw,3.25,false,7,2.0867,0.4247,5,0.461,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,3.25,true,3,1.7260,0.3887,5,1.401,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,3.25,true,5,1.7223,0.4540,5,0.999,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,3.25,true,7,2.1490,0.3887,5,0.489,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,4,false,3,3.5006,0.7689,5,0.032,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,4,false,5,2.2671,0.6195,5,0.219,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,4,false,7,2.2123,0.2213,5,0.348,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,4,true,3,2.3096,0.2140,5,0.281,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,4,true,5,2.1862,0.2322,5,0.355,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,4,true,7,2.2198,0.3527,5,0.199,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,6,false,3,1.9679,0.6867,5,0.251,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,6,false,5,1.8425,0.3296,5,0.655,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,6,false,7,1.4098,0.3848,5,1.075,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,6,true,3,2.3522,0.2246,5,0.241,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,6,true,5,1.8838,0.5626,5,0.358,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,6,true,7,1.6075,0.4847,5,0.703,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,8,false,3,1.9033,0.2422,5,0.380,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,8,false,5,2.0513,0.3318,5,0.116,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,8,false,7,1.4373,0.4015,5,0.449,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,8,true,3,2.0754,1.3433,5,0.029,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,8,true,5,1.9874,0.3700,5,0.140,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,8,true,7,1.6753,0.3138,5,0.230,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,12,false,3,1.0303,0.6533,5,0.346,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,12,false,5,0.6559,0.4802,5,0.551,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,12,false,7,0.5701,0.4520,5,0.379,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,12,true,3,1.3315,1.0378,5,0.087,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,12,true,5,1.1017,0.4958,5,0.449,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,12,true,7,0.9379,0.5301,5,0.317,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,16,false,3,0.6012,0.3926,5,0.841,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,16,false,5,0.1086,0.4542,5,0.357,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,16,false,7,0.0517,0.3231,5,0.610,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,16,true,3,0.7487,0.5709,5,0.374,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,16,true,5,0.5998,0.5282,5,0.189,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,lecroy_ws3104z,raw,16,true,7,1.6684,0.2082,5,0.040,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,3.25,false,3,2.1015,0.9643,5,0.123,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,3.25,false,5,1.8601,0.5204,5,0.644,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,3.25,false,7,2.1041,1.0134,5,0.076,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,3.25,true,3,2.3034,0.2159,5,0.446,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,3.25,true,5,2.0178,0.3192,5,0.761,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,3.25,true,7,2.1284,0.2294,5,0.454,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,4,false,3,1.9664,0.5086,5,0.717,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,4,false,5,1.7595,0.4792,5,0.978,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,4,false,7,1.8574,0.7611,5,0.261,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,4,true,3,1.8884,0.3222,5,1.186,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,4,true,5,1.7852,0.3859,5,1.363,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,4,true,7,1.8888,0.2898,5,0.819,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,6,false,3,2.4111,0.0985,5,0.253,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,6,false,5,2.0449,0.2173,5,0.476,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.004,agilent_3054a,hires,6,false,7,1.8150,0.3164,5,0.724,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
